FID,FID_1,OBJECTID,Id,gridcode,area,perimeter,iso,ORIG_FID,FID_2,MUNI_NUM,MUNI_NAME,MUNI_TYPE,MUNI_NAME_,GOVT_JURIS,COUNTY_NAM,STATE_NAME,STATE_ABBR,FIPS_STATE,FIPS_COUNT,FIPS_MUNI,FIPS_CODE_,SHAPE_AREA,SHAPE_LEN
11433,11352,50162,50162,1,900,120,0.785398163000000,11352,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11434,11353,50167,50167,1,3600,300,0.502654825000000,11353,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11435,11354,50174,50174,1,1800,180,0.698131701000000,11354,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11436,11355,50176,50176,1,2700,240,0.589048623000000,11355,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11437,11356,50183,50183,1,721646,5955,0.255723442000000,11356,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11438,11357,50191,50191,1,5810,333,0.658411684000000,11357,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11439,11358,50192,50192,1,900,120,0.785398163000000,11358,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11440,11359,50193,50193,1,900,120,0.785398163000000,11359,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11441,11363,50218,50218,1,900,120,0.785398163000000,11363,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11442,11364,50226,50226,1,33335,1424,0.206580985000000,11364,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11443,11365,50230,50230,1,906847,4046,0.696132849000000,11365,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11444,11370,50279,50279,1,1800,180,0.698131701000000,11370,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11445,11372,50287,50287,1,900,120,0.785398163000000,11372,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11446,11375,50302,50302,1,891712,6329,0.279746257000000,11375,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11447,11376,50317,50317,1,6391,387,0.536236969000000,11376,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11448,11377,50319,50319,1,900,120,0.785398163000000,11377,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11449,11378,50327,50327,1,262277,2937,0.382086927000000,11378,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11450,11381,50343,50343,1,109885,2139,0.301805192000000,11381,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11451,11401,50525,50525,1,1572055,7572,0.344553281000000,11401,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11452,11425,50677,50677,1,3168318,14287,0.195054754000000,11425,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11453,11428,50722,50722,1,697513,3856,0.589505851000000,11428,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11454,11429,50732,50732,1,1251568,7228,0.301042649000000,11429,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11455,11443,50815,50815,1,322705,3582,0.316056259000000,11443,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11456,11450,50859,50859,1,1119046,7119,0.277472417000000,11450,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11457,11452,50890,50890,1,1035888,4887,0.545052063000000,11452,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11458,11453,50892,50892,1,900,120,0.785398163000000,11453,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11459,11454,50896,50896,1,900,120,0.785398163000000,11454,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11460,11456,50920,50920,1,900,120,0.785398163000000,11456,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11461,11457,50922,50922,1,1098156,4881,0.579236989000000,11457,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11462,11458,50926,50926,1,3600,300,0.502654825000000,11458,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11463,0,5,5,1,576,112,0.577027222000000,0,0,0, , , , , , , , , , , ,0.000000000000000,0.000000000000000
